Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160501_0000,30,556,549,0,21.1,369,20160501_0009,10452,7.15,1.65
20160501_0030,30,540,533,0,21.2,357,20160501_0039,10388,7.3,1.62
20160501_0100,30,592,586,0,21.3,404,20160501_0109,9935,7.38,1.57
20160501_0130,30,635,630,0,21.4,445,20160501_0139,9754,7.29,1.57
20160501_0200,30,552,547,0,21.5,383,20160501_0209,9896,7.09,1.61
20160501_0230,30,496,492,0,21.6,337,20160501_0239,8324,7.07,1.48
20160501_0300,30,492,488,0,21.6,333,20160501_0309,9217,7.2,1.54
20160501_0330,30,510,506,0,21.5,354,20160501_0339,8938,7.17,1.52
20160501_0400,30,524,520,0,21.4,362,20160501_0409,9252,7.14,1.55
20160501_0430,30,490,485,0,21.3,333,20160501_0439,8831,7.21,1.5
20160501_0500,30,406,400,0,21.2,263,20160501_0509,9210,7.17,1.54
20160501_0530,30,404,397,0,21.1,264,20160501_0539,7570,7,1.42
20160501_0600,30,420,413,0,21.1,276,20160501_0609,7682,7.07,1.42
20160501_0630,30,489,482,0,21.2,320,20160501_0639,7855,6.89,1.46
20160501_0700,30,583,578,0,21.3,399,20160501_0709,8068,6.87,1.48
20160501_0730,30,678,674,0,21.4,479,20160501_0739,8578,6.84,1.53
20160501_0800,30,657,653,0,21.5,463,20160501_0809,8522,6.63,1.55
20160501_0830,30,614,611,0,21.6,425,20160501_0839,9052,6.88,1.56
20160501_0900,30,568,564,0,21.6,391,20160501_0909,8060,6.76,1.49
20160501_0930,30,595,591,0,21.5,417,20160501_0939,8525,6.9,1.52
20160501_1000,30,689,685,0,21.4,487,20160501_1009,9742,6.87,1.62
20160501_1030,30,658,653,0,21.3,452,20160501_1039,9671,6.82,1.63
20160501_1100,30,618,612,0,21.2,416,20160501_1109,11098,6.7,1.76
20160501_1130,30,709,703,0,21.1,483,20160501_1139,10882,6.52,1.77
20160501_1200,30,638,633,0,21.1,430,20160501_1209,10290,6.58,1.71
20160501_1230,30,702,697,0,21.2,478,20160501_1239,10819,6.64,1.75
20160501_1300,30,797,793,0,21.3,557,20160501_1309,11072,6.66,1.77
20160501_1330,30,866,863,0,21.4,620,20160501_1339,10867,6.52,1.77
20160501_1400,30,761,759,0,21.5,542,20160501_1409,10090,6.65,1.69
20160501_1430,30,737,735,0,21.6,516,20160501_1439,11306,6.59,1.8
20160501_1500,30,719,716,0,21.6,505,20160501_1509,8947,6.42,1.62
20160501_1530,30,726,723,0,21.5,517,20160501_1539,10053,6.7,1.68
20160501_1600,30,760,757,0,21.4,540,20160501_1609,10338,6.63,1.71
20160501_1630,30,766,762,0,21.3,533,20160501_1639,9751,6.4,1.7
20160501_1700,30,802,798,0,21.2,553,20160501_1709,12052,6.6,1.86
20160501_1730,30,700,695,0,21.1,475,20160501_1739,9756,6.22,1.73
20160501_1800,30,761,756,0,21.1,523,20160501_1809,11437,6.85,1.77
20160501_1830,30,744,739,0,21.2,512,20160501_1839,9158,6.64,1.62
20160501_1900,30,769,764,0,21.3,537,20160501_1909,9048,6.75,1.59
20160501_1930,30,777,774,0,21.4,552,20160501_1939,9635,6.51,1.68
20160501_2000,30,770,767,0,21.5,549,20160501_2009,10619,6.79,1.72
20160501_2030,30,812,809,0,21.6,571,20160501_2039,10284,6.81,1.69
20160501_2100,30,690,687,0,21.6,480,20160501_2109,10876,6.74,1.75
20160501_2130,30,737,733,0,21.5,522,20160501_2139,11762,6.94,1.79
20160501_2200,30,866,862,0,21.4,618,20160501_2209,9674,6.67,1.66
20160501_2230,30,819,814,0,21.3,572,20160501_2239,10321,6.66,1.71
20160501_2300,30,709,703,0,21.2,480,20160501_2309,10725,6.81,1.72
20160501_2330,30,654,648,0,21.1,440,20160501_2339,9824,7.06,1.61
20160502_0000,30,603,596,0,21.1,405,20160502_0009,9209,7.1,1.56
20160502_0030,30,625,619,0,21.2,419,20160502_0039,9957,7.05,1.62
20160502_0100,30,621,616,0,21.3,425,20160502_0109,9943,7.46,1.57
20160502_0130,30,571,567,0,21.4,396,20160502_0139,9215,7.31,1.53
20160502_0200,30,548,544,0,21.5,379,20160502_0209,9269,7.46,1.52
20160502_0230,30,598,594,0,21.6,412,20160502_0239,10222,7.83,1.55
20160502_0300,30,600,597,0,21.6,414,20160502_0309,9207,7.43,1.51
20160502_0330,30,604,601,0,21.5,424,20160502_0339,7750,7.26,1.4
20160502_0400,30,636,632,0,21.4,446,20160502_0409,8350,7.25,1.46
20160502_0430,30,580,575,0,21.3,399,20160502_0439,9421,6.88,1.6
20160502_0500,30,579,573,0,21.2,385,20160502_0509,8500,7.14,1.49
20160502_0530,30,479,472,0,21.1,315,20160502_0539,8968,7.24,1.51
20160502_0600,30,528,521,0,21.1,348,20160502_0609,8612,7.31,1.48
20160502_0630,30,578,571,0,21.2,383,20160502_0639,9697,7.52,1.54
20160502_0700,30,616,610,0,21.3,422,20160502_0709,7248,6.76,1.42
20160502_0730,30,613,609,0,21.4,430,20160502_0739,10978,7.61,1.63
20160502_0800,30,616,613,0,21.5,434,20160502_0809,9199,7.17,1.54
20160502_0830,30,614,610,0,21.6,425,20160502_0839,8823,7.02,1.53
20160502_0900,30,586,583,0,21.6,405,20160502_0909,8568,6.88,1.52
20160502_0930,30,696,693,0,21.5,493,20160502_0939,9039,7.22,1.52
20160502_1000,30,641,637,0,21.4,451,20160502_1009,9532,6.98,1.59
20160502_1030,30,779,774,0,21.3,544,20160502_1039,10379,7.03,1.66
20160502_1100,30,708,702,0,21.2,482,20160502_1109,11859,7.15,1.75
20160502_1130,30,639,633,0,21.1,435,20160502_1139,11105,7.05,1.71
20160502_1200,30,709,703,0,21.1,484,20160502_1209,10261,6.88,1.67
20160502_1230,30,738,733,0,21.2,506,20160502_1239,10640,6.79,1.71
20160502_1300,30,825,820,0,21.3,579,20160502_1309,10910,7.01,1.7
20160502_1330,30,772,769,0,21.4,549,20160502_1339,8208,6.46,1.55
20160502_1400,30,775,772,0,21.5,552,20160502_1409,9760,6.68,1.66
20160502_1430,30,759,757,0,21.6,533,20160502_1439,9599,6.73,1.63
20160502_1500,30,679,676,0,21.6,474,20160502_1509,9055,6.6,1.6
20160502_1530,30,789,787,0,21.5,563,20160502_1539,8832,6.39,1.62
20160502_1600,30,702,699,0,21.4,496,20160502_1609,8377,6.33,1.58
20160502_1630,30,817,813,0,21.3,574,20160502_1639,9317,6.71,1.61
20160502_1700,30,735,730,0,21.2,500,20160502_1709,8383,6.58,1.55
20160502_1730,30,589,583,0,21.1,394,20160502_1739,8732,6.65,1.57
20160502_1800,30,694,688,0,21.1,474,20160502_1809,9733,6.49,1.68
20160502_1830,30,642,636,0,21.2,432,20160502_1839,8379,6.63,1.54
20160502_1900,30,727,723,0,21.3,505,20160502_1909,8642,6.39,1.6
20160502_1930,30,784,781,0,21.4,557,20160502_1939,7923,6.41,1.53
20160502_2000,30,758,755,0,21.5,540,20160502_2009,7958,6.49,1.52
20160502_2030,30,719,717,0,21.6,502,20160502_2039,8132,6.38,1.55
20160502_2100,30,710,707,0,21.6,495,20160502_2109,8281,6.54,1.55
20160502_2130,30,751,748,0,21.5,534,20160502_2139,8632,6.47,1.59
20160502_2200,30,800,796,0,21.4,562,20160502_2209,8767,6.37,1.62
20160502_2230,30,795,791,0,21.3,537,20160502_2239,9015,6.57,1.61
20160502_2300,30,735,730,0,21.2,499,20160502_2309,8745,6.48,1.6
20160502_2330,30,737,731,0,21.1,503,20160502_2339,8574,6.38,1.6
20160503_0000,30,689,683,0,21.1,467,20160503_0009,8733,6.45,1.6
20160503_0030,30,767,761,0,21.2,524,20160503_0039,7683,6.34,1.52
20160503_0100,30,604,599,0,21.3,414,20160503_0109,8249,6.65,1.53
20160503_0130,30,669,665,0,21.4,469,20160503_0139,6870,6.49,1.41
20160503_0200,30,608,604,0,21.5,425,20160503_0209,7909,6.55,1.51
20160503_0230,30,631,628,0,21.6,436,20160503_0239,6079,6.44,1.33
20160503_0300,30,523,519,0,21.6,355,20160503_0309,6659,6.55,1.38
20160503_0330,30,494,490,0,21.5,341,20160503_0339,6556,6.55,1.38
20160503_0400,30,517,513,0,21.4,359,20160503_0409,6403,6.47,1.37
20160503_0430,30,554,549,0,21.3,377,20160503_0439,6470,6.51,1.37
20160503_0500,30,544,538,0,21.2,359,20160503_0509,6974,6.42,1.43
20160503_0530,30,491,485,0,21.1,324,20160503_0539,7483,6.38,1.49
20160503_0600,30,515,509,0,21.1,340,20160503_0609,7068,6.47,1.44
20160503_0630,30,554,548,0,21.2,367,20160503_0639,7446,6.65,1.45
20160503_0700,30,513,508,0,21.3,349,20160503_0709,6614,6.55,1.38
20160503_0730,30,572,568,0,21.4,399,20160503_0739,6911,6.46,1.42
20160503_0800,30,624,621,0,21.5,439,20160503_0809,6602,6.27,1.41
20160503_0830,30,573,570,0,21.6,395,20160503_0839,6397,6.26,1.39
20160503_0900,30,556,553,0,21.6,386,20160503_0909,8004,6.68,1.5
20160503_0930,30,678,675,0,21.5,480,20160503_0939,6793,6.24,1.44
20160503_1000,30,623,620,0,21.4,438,20160503_1009,8822,6.64,1.58
20160503_1030,30,648,643,0,21.3,446,20160503_1039,8271,6.67,1.52
20160503_1100,30,656,650,0,21.2,443,20160503_1109,9644,6.63,1.66
20160503_1130,30,696,691,0,21.1,473,20160503_1139,10867,6.76,1.73
20160503_1200,30,737,732,0,21.1,504,20160503_1209,10338,6.61,1.72
20160503_1230,30,687,681,0,21.2,467,20160503_1239,10173,6.64,1.7
20160503_1300,30,733,728,0,21.3,509,20160503_1309,11025,6.67,1.76
20160503_1330,30,766,762,0,21.4,543,20160503_1339,11911,6.77,1.82
20160503_1400,30,751,748,0,21.5,535,20160503_1409,11222,6.78,1.76
20160503_1430,30,698,695,0,21.6,489,20160503_1439,11806,6.62,1.83
20160503_1500,30,695,692,0,21.6,485,20160503_1509,10310,6.71,1.7
20160503_1530,30,736,733,0,21.5,523,20160503_1539,9826,6.54,1.68
20160503_1600,30,769,766,0,21.4,546,20160503_1609,10158,6.73,1.68
20160503_1630,30,872,868,0,21.3,614,20160503_1639,8563,6.28,1.61
20160503_1700,30,755,749,0,21.2,516,20160503_1709,11539,6.6,1.82
20160503_1730,30,695,689,0,21.1,472,20160503_1739,8869,6.55,1.6
20160503_1800,30,634,628,0,21.1,427,20160503_1809,9009,6.48,1.62
20160503_1830,30,819,814,0,21.2,566,20160503_1839,10699,6.51,1.76
20160503_1900,30,817,812,0,21.3,571,20160503_1909,9334,6.38,1.67
20160503_1930,30,850,846,0,21.4,606,20160503_1939,10947,6.47,1.79
20160503_2000,30,1047,1045,0,21.5,757,20160503_2009,12613,6.25,1.97
20160503_2030,30,915,913,0,21.6,648,20160503_2039,13568,6.29,2.03
20160503_2100,30,1012,1010,0,21.6,721,20160503_2109,13287,6.4,1.99
20160503_2130,30,982,979,0,21.5,706,20160503_2139,11339,6.39,1.84
20160503_2200,30,940,937,0,21.4,676,20160503_2209,11185,6.44,1.82
20160503_2230,30,1046,1042,0,21.3,745,20160503_2239,12094,6.59,1.87
20160503_2300,30,932,927,0,21.2,652,20160503_2309,11318,6.59,1.81
20160503_2330,30,1106,1103,0,21.1,788,20160503_2339,13937,6.67,1.99
20160504_0000,30,1057,1054,0,21.1,750,20160504_0009,14915,6.6,2.07
20160504_0030,30,1261,1259,0,21.2,908,20160504_0039,13949,6.38,2.05
20160504_0100,30,1226,1224,0,21.3,883,20160504_0109,16815,6.63,2.19
20160504_0130,30,1248,1246,0,21.4,909,20160504_0139,16308,6.75,2.14
20160504_0200,30,1197,1196,0,21.5,871,20160504_0209,15179,6.78,2.05
20160504_0230,30,995,993,0,21.6,709,20160504_0239,17590,6.9,2.19
20160504_0300,30,1016,1015,0,21.6,725,20160504_0309,19395,7.15,2.25
20160504_0330,30,1046,1044,0,21.5,756,20160504_0339,18601,6.92,2.25
20160504_0400,30,1113,1111,0,21.4,809,20160504_0409,13109,6.66,1.92
20160504_0430,30,1069,1066,0,21.3,764,20160504_0439,15383,6.81,2.06
20160504_0500,30,1114,1111,0,21.2,795,20160504_0509,15905,6.91,2.08
20160504_0530,30,1041,1037,0,21.1,739,20160504_0539,16536,6.83,2.13
20160504_0600,30,1094,1091,0,21.1,781,20160504_0609,18894,7.06,2.24
20160504_0630,30,973,970,0,21.2,686,20160504_0639,13205,6.49,1.97
20160504_0700,30,1092,1089,0,21.3,782,20160504_0709,13530,6.56,1.97
20160504_0730,30,1026,1024,0,21.4,742,20160504_0739,14155,6.66,2
20160504_0800,30,949,947,0,21.5,683,20160504_0809,12269,6.69,1.86
20160504_0830,30,849,847,0,21.6,600,20160504_0839,15153,6.81,2.05
20160504_0900,30,842,840,0,21.6,595,20160504_0909,11327,6.59,1.81
20160504_0930,30,851,849,0,21.5,609,20160504_0939,13912,6.78,1.97
20160504_1000,30,888,885,0,21.4,638,20160504_1009,14657,6.84,2.01
20160504_1030,30,955,952,0,21.3,677,20160504_1039,14900,6.9,2.02
20160504_1100,30,975,972,0,21.2,687,20160504_1109,11797,6.69,1.82
20160504_1130,30,907,903,0,21.1,635,20160504_1139,14003,6.87,1.96
20160504_1200,30,900,896,0,21.1,629,20160504_1209,13019,6.82,1.9
20160504_1230,30,899,895,0,21.2,629,20160504_1239,12669,6.69,1.9
20160504_1300,30,897,893,0,21.3,632,20160504_1309,12827,6.76,1.9
20160504_1330,30,862,860,0,21.4,617,20160504_1339,11313,6.72,1.79
20160504_1400,30,841,839,0,21.5,603,20160504_1409,12158,6.69,1.86
20160504_1430,30,783,781,0,21.6,550,20160504_1439,14388,6.85,1.99
20160504_1500,30,685,682,0,21.6,478,20160504_1509,11066,6.7,1.76
20160504_1530,30,851,849,0,21.5,610,20160504_1539,12843,6.86,1.88
20160504_1600,30,809,806,0,21.4,574,20160504_1609,13841,6.92,1.94
20160504_1630,30,936,933,0,21.3,662,20160504_1639,12994,6.89,1.88
20160504_1700,30,841,836,0,21.2,583,20160504_1709,11595,6.96,1.77
20160504_1730,30,657,651,0,21.1,443,20160504_1739,10647,6.85,1.71
20160504_1800,30,643,638,0,21.1,434,20160504_1809,13563,6.88,1.93
20160504_1830,30,777,773,0,21.2,533,20160504_1839,12552,6.84,1.86
20160504_1900,30,804,800,0,21.3,559,20160504_1909,14998,6.91,2.02
20160504_1930,30,906,903,0,21.4,648,20160504_1939,12893,6.63,1.92
20160504_2000,30,847,845,0,21.5,606,20160504_2009,13633,6.62,1.98
20160504_2030,30,864,862,0,21.6,611,20160504_2039,16178,6.72,2.14
20160504_2100,30,846,844,0,21.6,596,20160504_2109,14355,6.65,2.03
20160504_2130,30,872,870,0,21.5,625,20160504_2139,12850,6.54,1.93
20160504_2200,30,829,825,0,21.4,591,20160504_2209,14247,6.56,2.03
20160504_2230,30,969,966,0,21.3,687,20160504_2239,16556,6.88,2.13
20160504_2300,30,895,891,0,21.2,623,20160504_2309,16295,6.7,2.15
20160504_2330,30,1005,1002,0,21.1,709,20160504_2339,16148,6.72,2.13
20160505_0000,30,945,941,0,21.1,662,20160505_0009,15861,6.69,2.12
20160505_0030,30,966,962,0,21.2,679,20160505_0039,13420,6.52,1.98
20160505_0100,30,973,969,0,21.3,688,20160505_0109,15009,6.77,2.05
20160505_0130,30,838,835,0,21.4,596,20160505_0139,12363,6.88,1.84
20160505_0200,30,820,817,0,21.5,587,20160505_0209,14704,6.96,1.99
20160505_0230,30,807,804,0,21.6,567,20160505_0239,15279,6.83,2.06
20160505_0300,30,785,782,0,21.6,553,20160505_0309,13617,6.94,1.92
20160505_0330,30,840,838,0,21.5,602,20160505_0339,12961,6.81,1.9
20160505_0400,30,856,853,0,21.4,613,20160505_0409,13932,6.91,1.95
20160505_0430,30,884,880,0,21.3,625,20160505_0439,13318,6.88,1.91
20160505_0500,30,742,737,0,21.2,508,20160505_0509,15373,7.07,2.02
20160505_0530,30,707,702,0,21.1,482,20160505_0539,13852,7.05,1.92
20160505_0600,30,670,665,0,21.1,457,20160505_0609,12162,6.99,1.81
20160505_0630,30,672,666,0,21.2,455,20160505_0639,15071,7.31,1.96
20160505_0700,30,673,668,0,21.3,465,20160505_0709,13156,7.2,1.85
20160505_0730,30,629,626,0,21.4,443,20160505_0739,12052,7.08,1.79
20160505_0800,30,660,657,0,21.5,467,20160505_0809,10191,6.88,1.67
20160505_0830,30,608,605,0,21.6,421,20160505_0839,11664,7.29,1.72
20160505_0900,30,623,620,0,21.6,431,20160505_0909,9750,6.98,1.63
20160505_0930,30,617,613,0,21.5,435,20160505_0939,10174,7.05,1.65
20160505_1000,30,588,584,0,21.4,411,20160505_1009,7483,6.72,1.45
20160505_1030,30,607,601,0,21.3,414,20160505_1039,9375,6.78,1.62
20160505_1100,30,523,517,0,21.2,345,20160505_1109,9290,6.82,1.6
20160505_1130,30,533,527,0,21.1,352,20160505_1139,8088,6.83,1.49
20160505_1200,30,547,541,0,21.1,365,20160505_1209,9204,6.95,1.58
20160505_1230,30,521,515,0,21.2,343,20160505_1239,9486,6.86,1.62
20160505_1300,30,611,605,0,21.3,418,20160505_1309,7945,6.74,1.49
20160505_1330,30,595,590,0,21.4,415,20160505_1339,8108,6.7,1.51
20160505_1400,30,562,535,0,21.5,366,20160505_1409,7830,6.73,1.49
20160505_1500,30,504,500,0,21.6,346,20160505_1509,8234,6.89,1.51
20160505_1530,30,512,508,0,21.5,355,20160505_1539,7986,7.05,1.46
20160505_1600,30,519,515,0,21.4,361,20160505_1609,8655,7.41,1.48
20160505_1630,30,474,469,0,21.3,319,20160505_1639,7485,7.12,1.41
20160505_1700,30,412,405,0,21.2,268,20160505_1709,7901,7.26,1.43
20160505_1730,30,357,350,0,21.1,235,20160505_1739,6567,7.21,1.31
20160505_1800,30,382,375,0,21.1,251,20160505_1809,6498,7.11,1.31
20160505_1830,30,388,382,0,21.2,251,20160505_1839,7620,7.56,1.37
20160505_1900,30,366,361,0,21.3,244,20160505_1909,7224,7.28,1.36
20160505_1930,30,361,356,0,21.4,246,20160505_1939,7184,7.26,1.36
20160505_2000,30,397,392,0,21.5,271,20160505_2009,5715,7.03,1.24
20160505_2030,30,417,412,0,21.6,282,20160505_2039,8164,7.46,1.43
20160505_2100,30,401,397,0,21.6,270,20160505_2109,7084,7.53,1.32
20160505_2130,30,403,398,0,21.5,275,20160505_2139,6608,7.35,1.29
20160505_2200,30,423,418,0,21.4,289,20160505_2209,6510,7.23,1.3
20160505_2230,30,448,442,0,21.3,299,20160505_2239,6101,7.34,1.24
20160505_2300,30,343,337,0,21.2,222,20160505_2309,7275,7.33,1.36
20160505_2330,30,351,344,0,21.1,232,20160505_2339,7369,7.56,1.35
20160506_0000,30,359,352,0,21.1,236,20160506_0009,7138,7.66,1.32
20160506_0030,30,354,347,0,21.2,229,20160506_0039,7163,7.59,1.32
20160506_0100,30,403,397,0,21.3,268,20160506_0109,7277,7.36,1.36
20160506_0130,30,398,394,0,21.4,270,20160506_0139,7134,7.56,1.33
20160506_0200,30,391,387,0,21.5,266,20160506_0209,7402,7.35,1.37
20160506_0230,30,385,380,0,21.6,256,20160506_0239,8239,7.69,1.41
20160506_0300,30,415,411,0,21.6,279,20160506_0309,8175,7.59,1.41
20160506_0330,30,397,392,0,21.5,271,20160506_0339,8113,7.36,1.43
20160506_0400,30,377,372,0,21.4,256,20160506_0409,7696,7.6,1.37
20160506_0430,30,353,347,0,21.3,236,20160506_0439,7305,7.51,1.34
20160506_0500,30,274,268,0,21.2,179,20160506_0509,7215,7.71,1.31
20160506_0530,30,299,293,0,21.1,202,20160506_0539,7117,7.77,1.3
20160506_0600,30,264,259,0,21.1,178,20160506_0609,5392,7.52,1.15
20160506_0630,30,287,281,0,21.2,186,20160506_0639,7030,7.94,1.27
20160506_0700,30,307,302,0,21.3,204,20160506_0709,6037,7.72,1.2
20160506_0730,30,325,321,0,21.4,220,20160506_0739,6311,8.18,1.19
20160506_0800,30,280,277,0,21.5,188,20160506_0809,6666,8.06,1.23
20160506_0830,30,265,261,0,21.6,173,20160506_0839,6391,7.98,1.21
20160506_0900,30,250,246,0,21.6,164,20160506_0909,6188,7.93,1.2
20160506_0930,30,277,274,0,21.5,185,20160506_0939,5628,7.66,1.16
20160506_1000,30,257,254,0,21.4,171,20160506_1009,5487,7.55,1.16
20160506_1030,30,268,264,0,21.3,177,20160506_1039,5331,7.37,1.16
20160506_1100,30,289,284,0,21.2,189,20160506_1109,6388,7.71,1.23
20160506_1130,30,247,242,0,21.1,169,20160506_1139,5561,7.67,1.16
20160506_1200,30,257,251,0,21.1,173,20160506_1209,6438,7.66,1.24
20160506_1230,30,298,292,0,21.2,195,20160506_1239,5842,7.42,1.21
20160506_1300,30,317,313,0,21.3,210,20160506_1309,8659,7.73,1.43
20160506_1330,30,392,388,0,21.4,267,20160506_1339,8043,7.5,1.41
20160506_1400,30,396,392,0,21.5,270,20160506_1409,8245,7.45,1.43
20160506_1430,30,387,384,0,21.6,260,20160506_1439,7890,7.25,1.43
20160506_1500,30,403,400,0,21.6,275,20160506_1509,8107,7.39,1.43
20160506_1530,30,387,383,0,21.5,265,20160506_1539,8326,7.58,1.42
20160506_1600,30,371,368,0,21.4,252,20160506_1609,8301,7.1,1.48
20160506_1630,30,402,398,0,21.3,268,20160506_1639,9105,7.58,1.49
20160506_1700,30,449,443,0,21.2,293,20160506_1709,9541,7.19,1.57
20160506_1730,30,401,395,0,21.1,264,20160506_1739,9486,7.56,1.52
20160506_1800,30,311,305,0,21.1,208,20160506_1809,8832,7.6,1.46
20160506_1830,30,347,341,0,21.2,224,20160506_1839,7712,7.6,1.37
20160506_1900,30,388,383,0,21.3,258,20160506_1909,8474,7.41,1.46
20160506_1930,30,382,378,0,21.4,259,20160506_1939,6810,7.42,1.31
20160506_2000,30,367,363,0,21.5,249,20160506_2009,6845,7.49,1.3
20160506_2030,30,361,357,0,21.6,239,20160506_2039,6618,7.35,1.29
20160506_2100,30,336,332,0,21.6,223,20160506_2109,7547,7.41,1.37
20160506_2130,30,375,371,0,21.5,255,20160506_2139,6351,7.42,1.26
20160506_2200,30,403,399,0,21.4,275,20160506_2209,6747,7.62,1.28
20160506_2230,30,344,339,0,21.3,228,20160506_2239,6815,7.44,1.3
20160506_2300,30,308,302,0,21.2,199,20160506_2309,6304,7.4,1.26
20160506_2330,30,287,281,0,21.1,191,20160506_2339,6078,7.44,1.23
20160507_0000,30,262,256,0,21.1,176,20160507_0009,7643,7.6,1.36
20160507_0030,30,273,267,0,21.2,177,20160507_0039,6266,7.55,1.24
20160507_0100,30,273,269,0,21.3,180,20160507_0109,6288,7.58,1.24
20160507_0130,30,288,284,0,21.4,194,20160507_0139,6737,7.65,1.27
20160507_0200,30,274,270,0,21.5,183,20160507_0209,6099,7.65,1.21
20160507_0230,30,215,211,0,21.6,141,20160507_0239,6005,7.67,1.2
