Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160525_1700,30,450,444,0,21.2,293,20160525_1709,5750,6.27,1.32
20160525_1730,30,404,398,0,21.1,265,20160525_1739,6933,6.64,1.4
20160525_1800,30,434,428,0,21.1,300,20160525_1809,6503,6.28,1.4
20160525_1830,30,483,476,0,21.2,311,20160525_1839,5824,6.15,1.34
20160525_1900,30,484,479,0,21.3,326,20160525_1909,5812,6.2,1.33
20160525_1930,30,494,489,0,21.4,338,20160525_1939,6178,6.14,1.38
20160525_2000,30,528,524,0,21.5,366,20160525_2009,5876,6.26,1.33
20160525_2030,30,442,438,0,21.6,298,20160525_2039,5367,6.17,1.29
20160525_2100,30,457,453,0,21.6,324,20160525_2109,6126,6.31,1.36
20160525_2130,30,507,503,0,21.5,351,20160525_2139,4725,6.22,1.2
20160525_2200,30,577,573,0,21.4,402,20160525_2209,5102,6.52,1.22
20160525_2230,30,549,544,0,21.3,371,20160525_2239,4217,6.18,1.14
20160525_2300,30,596,589,0,21.2,395,20160525_2309,4643,5.86,1.23
20160525_2330,30,514,507,0,21.1,339,20160525_2339,5018,6.04,1.26
20160526_0000,30,581,575,0,21.1,386,20160526_0009,5663,5.99,1.35
20160526_0030,30,688,682,0,21.2,466,20160526_0039,6550,6.15,1.43
20160526_0130,30,821,817,0,21.4,584,20160526_0139,7704,6,1.57
20160526_0200,30,829,826,0,21.5,593,20160526_0209,8486,5.98,1.65
20160526_0230,30,831,828,0,21.6,578,20160526_0239,8176,5.97,1.63
20160526_0300,30,807,804,0,21.5,562,20160526_0309,7308,5.99,1.54
20160526_0330,30,771,763,0,21.3,550,20160526_0339,7127,5.83,1.54
20160526_0336,23,724,722,0,21.1,543,20160526_0339,7127,5.83,1.54
20160526_0400,30,767,764,0,21.4,546,20160526_0409,8474,6.25,1.61
20160526_0430,30,777,774,0,21.3,546,20160526_0439,6771,6.07,1.47
20160526_0500,30,592,587,0,21.2,398,20160526_0509,7130,6.29,1.47
20160526_0530,30,541,535,0,21.1,361,20160526_0539,5723,6.2,1.33
20160526_0600,30,560,554,0,21.1,377,20160526_0609,6276,6.1,1.41
20160526_0630,30,558,552,0,21.2,373,20160526_0639,5645,5.99,1.35
20160526_0700,30,565,560,0,21.3,386,20160526_0709,5558,5.92,1.35
20160526_0730,30,602,599,0,21.4,422,20160526_0739,6098,5.88,1.42
20160526_0800,30,535,532,0,21.5,373,20160526_0809,6273,5.84,1.44
20160526_0830,30,508,505,0,21.6,348,20160526_0839,5177,5.79,1.32
20160526_0900,30,480,477,0,21.6,329,20160526_0909,5094,6.06,1.27
20160526_0930,30,408,404,0,21.5,279,20160526_0939,4952,6.01,1.26
20160526_1000,30,467,463,0,21.4,321,20160526_1009,3989,5.93,1.14
20160526_1030,30,373,368,0,21.3,250,20160526_1039,4358,6.14,1.16
20160526_1100,30,306,301,0,21.2,201,20160526_1109,3720,6,1.09
20160526_1130,30,235,230,0,21.1,159,20160526_1139,3860,6.13,1.1
20160526_1200,30,268,263,0,21.1,180,20160526_1209,3420,5.98,1.05
20160526_1230,30,256,251,0,21.2,167,20160526_1239,3703,6.26,1.06
20160526_1300,30,268,264,0,21.3,177,20160526_1309,3307,6.17,1.01
20160526_1330,30,267,264,0,21.4,179,20160526_1339,3364,6.07,1.03
20160526_1400,30,280,277,0,21.5,187,20160526_1409,3448,6.08,1.04
20160526_1430,30,295,291,0,21.6,195,20160526_1439,3223,6,1.01
20160526_1500,30,282,279,0,21.6,187,20160526_1509,3215,5.91,1.02
20160526_1530,30,277,274,0,21.5,184,20160526_1539,3113,5.96,1
20160526_1600,30,288,284,0,21.4,192,20160526_1609,2950,5.89,0.98
20160526_1630,30,268,264,0,21.3,177,20160526_1639,2843,5.84,0.97
20160526_1700,30,274,270,0,21.2,178,20160526_1709,3365,6.01,1.03
20160526_1730,30,246,241,0,21.1,165,20160526_1739,3352,6.04,1.03
20160526_1800,30,277,272,0,21.1,187,20160526_1809,3592,6.01,1.07
20160526_1830,30,308,303,0,21.2,200,20160526_1839,3466,5.69,1.09
20160526_1900,30,350,345,0,21.3,232,20160526_1909,3468,5.69,1.08
20160526_1930,30,395,391,0,21.4,268,20160526_1939,2927,5.44,1.02
20160526_2000,30,384,381,0,21.5,261,20160526_2009,3176,5.51,1.06
20160526_2030,30,425,421,0,21.6,285,20160526_2039,3149,5.48,1.06
20160526_2100,30,364,360,0,21.6,243,20160526_2109,2932,5.47,1.02
20160526_2130,30,356,352,0,21.5,242,20160526_2139,2644,5.42,0.97
20160526_2200,30,337,332,0,21.4,226,20160526_2209,2695,5.44,0.98
20160526_2230,30,288,283,0,21.3,191,20160526_2239,2647,5.69,0.95
20160526_2300,30,274,268,0,21.2,177,20160526_2309,2466,5.69,0.91
20160526_2330,30,193,187,0,21.1,130,20160526_2339,2298,5.61,0.89
20160527_0000,30,263,258,0,21.1,175,20160527_0009,2284,5.72,0.88
20160527_0030,30,334,328,0,21.2,216,20160527_0039,2369,5.36,0.93
20160527_0100,30,391,386,0,21.3,261,20160527_0109,2471,5.4,0.95
20160527_0130,30,403,399,0,21.4,276,20160527_0139,2271,5.5,0.9
20160527_0200,30,390,386,0,21.5,265,20160527_0209,2684,5.64,0.96
20160527_0230,30,407,403,0,21.6,273,20160527_0239,2310,5.38,0.91
20160527_0300,30,447,443,0,21.6,303,20160527_0309,2854,5.5,1
20160527_0330,30,401,397,0,21.5,273,20160527_0339,3087,5.34,1.06
20160527_0400,30,430,426,0,21.4,294,20160527_0409,3174,5.38,1.07
20160527_0430,30,376,371,0,21.3,251,20160527_0439,3276,5.49,1.08
20160527_0500,30,384,378,0,21.2,251,20160527_0509,3001,5.37,1.05
20160527_0530,30,421,414,0,21.1,280,20160527_0539,3027,5.47,1.04
20160527_0600,30,411,405,0,21.1,271,20160527_0609,3042,5.42,1.05
20160527_0630,30,338,333,0,21.2,221,20160527_0639,2631,5.4,0.98
20160527_0700,30,337,332,0,21.3,224,20160527_0709,3081,5.33,1.06
20160527_0730,30,406,402,0,21.4,277,20160527_0739,2674,5.08,1.02
20160527_0800,30,435,431,0,21.5,300,20160527_0809,3182,5.31,1.08
20160527_0830,30,402,399,0,21.6,271,20160527_0839,3298,5.24,1.11
20160527_0900,30,456,453,0,21.6,310,20160527_0909,3348,5.29,1.12
20160527_0930,30,400,397,0,21.5,273,20160527_0939,3457,5.21,1.14
20160527_1000,30,376,372,0,21.4,255,20160527_1009,3391,5.23,1.13
20160527_1030,30,386,382,0,21.3,259,20160527_1039,2956,5.36,1.04
20160527_1100,30,316,311,0,21.2,207,20160527_1109,2620,5.19,0.99
20160527_1130,30,291,286,0,21.1,195,20160527_1139,3103,5.26,1.08
20160527_1200,30,218,213,0,21.1,148,20160527_1209,2886,5.47,1.01
20160527_1230,30,218,213,0,21.2,143,20160527_1239,2358,5.51,0.91
20160527_1300,30,279,274,0,21.3,183,20160527_1309,2692,5.41,0.99
20160527_1330,30,382,378,0,21.4,260,20160527_1339,2770,5.33,1.01
20160527_1400,30,408,405,0,21.5,280,20160527_1409,2632,5.24,0.99
20160527_1430,30,406,403,0,21.6,274,20160527_1439,3240,5.51,1.07
20160527_1500,30,422,419,0,21.6,287,20160527_1509,3065,5.35,1.06
20160527_1530,30,446,442,0,21.5,307,20160527_1539,3548,5.56,1.12
20160527_1600,30,451,447,0,21.4,311,20160527_1609,3856,5.65,1.16
20160527_1630,30,471,466,0,21.3,316,20160527_1639,3887,5.49,1.18
20160527_1700,30,357,352,0,21.2,233,20160527_1709,3823,5.46,1.17
20160527_1730,30,309,303,0,21.1,206,20160527_1739,3601,5.32,1.16
20160527_1800,30,391,385,0,21.1,257,20160527_1809,3849,5.47,1.17
20160527_1830,30,350,344,0,21.2,227,20160527_1839,3717,5.6,1.14
20160527_1900,30,378,373,0,21.3,251,20160527_1909,3398,5.63,1.08
20160527_1930,30,425,421,0,21.4,290,20160527_1939,3228,5.6,1.06
20160527_2000,30,374,370,0,21.5,255,20160527_2009,3183,5.43,1.07
20160527_2030,30,383,379,0,21.6,256,20160527_2039,2692,5.52,0.97
20160527_2100,30,352,348,0,21.6,234,20160527_2109,2962,5.65,1.01
20160527_2130,30,292,288,0,21.5,195,20160527_2139,2431,5.43,0.93
20160527_2200,30,306,301,0,21.4,205,20160527_2209,2839,5.63,0.99
20160527_2230,30,279,274,0,21.3,183,20160527_2239,2783,5.59,0.98
20160527_2300,30,220,215,0,21.2,143,20160527_2309,2863,5.72,0.98
20160527_2330,30,203,198,0,21.1,137,20160527_2339,2377,5.38,0.93
20160528_0000,30,190,185,0,21.1,128,20160528_0009,2101,5.67,0.84
20160528_0030,30,224,218,0,21.2,145,20160528_0039,2353,5.93,0.87
20160528_0100,30,241,237,0,21.3,158,20160528_0109,1872,5.83,0.78
20160528_0130,30,265,261,0,21.4,176,20160528_0139,2117,6.03,0.81
20160528_0200,30,274,270,0,21.5,183,20160528_0209,2397,6.1,0.86
20160528_0230,30,341,337,0,21.6,227,20160528_0239,2689,5.98,0.92
20160528_0300,30,321,317,0,21.6,214,20160528_0309,2689,5.86,0.93
20160528_0330,30,362,358,0,21.5,244,20160528_0339,2802,5.86,0.95
20160528_0400,30,347,343,0,21.4,235,20160528_0409,3352,6,1.03
20160528_0430,30,334,329,0,21.3,222,20160528_0439,4246,6.12,1.15
20160528_0500,30,335,329,0,21.2,218,20160528_0509,4797,6.46,1.18
20160528_0530,30,307,301,0,21.1,204,20160528_0539,4366,6.09,1.17
20160528_0600,30,322,316,0,21.1,215,20160528_0609,4572,6.29,1.17
20160528_0630,30,345,339,0,21.2,224,20160528_0639,4953,6.48,1.2
20160528_0700,30,349,344,0,21.3,231,20160528_0709,5059,6.33,1.23
20160528_0730,30,429,425,0,21.4,293,20160528_0739,6039,6.77,1.29
20160528_0800,30,447,443,0,21.5,309,20160528_0809,5687,6.62,1.26
20160528_0830,30,426,423,0,21.6,289,20160528_0839,5382,6.52,1.24
20160528_0900,30,454,450,0,21.6,309,20160528_0909,4674,6.39,1.17
20160528_0930,30,415,411,0,21.5,284,20160528_0939,4653,6.51,1.15
20160528_1000,30,383,379,0,21.4,260,20160528_1009,4469,6.24,1.17
20160528_1030,30,357,353,0,21.3,237,20160528_1039,4937,6.85,1.15
20160528_1100,30,317,312,0,21.2,206,20160528_1109,4264,6.36,1.12
20160528_1130,30,270,264,0,21.1,182,20160528_1139,4222,6.12,1.14
20160528_1200,30,293,288,0,21.1,197,20160528_1209,4257,6.25,1.13
20160528_1230,30,303,298,0,21.2,197,20160528_1239,4086,6.18,1.12
20160528_1300,30,302,298,0,21.3,200,20160528_1309,4383,6.37,1.14
20160528_1330,30,323,320,0,21.4,217,20160528_1339,3822,6.22,1.08
20160528_1400,30,263,260,0,21.5,176,20160528_1409,3980,6.23,1.1
20160528_1430,30,293,290,0,21.6,195,20160528_1439,3811,6.13,1.08
20160528_1500,30,301,298,0,21.6,198,20160528_1509,3557,5.82,1.08
20160528_1530,30,302,299,0,21.5,203,20160528_1539,3665,5.94,1.08
20160528_1600,30,328,324,0,21.4,221,20160528_1609,3742,5.81,1.11
20160528_1630,30,329,324,0,21.3,217,20160528_1639,4175,5.76,1.18
20160528_1700,30,280,275,0,21.2,182,20160528_1709,4381,5.83,1.2
20160528_1730,30,233,229,0,21.1,158,20160528_1739,4425,5.87,1.2
20160528_1800,30,204,200,0,21.1,140,20160528_1809,4283,5.83,1.18
20160528_1830,30,243,239,0,21.2,159,20160528_1839,4069,5.77,1.17
20160528_1900,30,255,250,0,21.3,167,20160528_1909,4202,5.73,1.19
20160528_1930,30,262,258,0,21.4,1.7,20160528_1939,4298,5.93,1.18
20160528_2030,30,275,271,0,21.6,181,20160528_2039,3429,5.78,1.07
20160528_2100,30,264,260,0,21.6,173,20160528_2109,3300,5.89,1.03
20160528_2130,30,196,192,0,21.5,129,20160528_2139,3315,6.19,1.01
20160528_2200,30,182,178,0,21.4,119,20160528_2209,2999,6.18,0.96
20160528_2230,30,157,153,0,21.3,102,20160528_2239,3048,6.23,0.96
20160528_2300,30,152,148,0,21.2,101,20160528_2309,2419,6.04,0.87
20160528_2330,30,131,127,0,21.1,91,20160528_2339,2626,6.19,0.9
20160529_0000,30,125,121,0,21.1,86,20160529_0009,2344,6.47,0.83
20160529_0030,30,134,130,0,21.2,90,20160529_0039,1789,6.08,0.75
20160529_0100,30,192,188,0,21.3,125,20160529_0109,2033,6.17,0.79
20160529_0130,30,223,219,0,21.4,148,20160529_0139,2062,6.51,0.77
20160529_0200,30,240,236,0,21.5,159,20160529_0209,2165,6.3,0.81
20160529_0230,30,284,280,0,21.6,187,20160529_0239,2409,6.38,0.85
20160529_0300,30,291,287,0,21.6,192,20160529_0309,2412,6.43,0.84
20160529_0330,30,255,251,0,21.5,170,20160529_0339,2640,6.2,0.9
20160529_0400,30,285,281,0,21.4,190,20160529_0409,2952,6.35,0.94
20160529_0430,30,224,220,0,21.3,147,20160529_0439,3336,6.51,0.99
20160529_0500,30,216,211,0,21.2,142,20160529_0509,3563,6.46,1.03
20160529_0530,30,190,185,0,21.1,131,20160529_0539,3413,6.62,0.99
20160529_0600,30,208,202,0,21.1,144,20160529_0609,3138,6.54,0.96
20160529_0630,30,244,239,0,21.2,161,20160529_0639,3153,6.71,0.94
20160529_0700,30,232,227,0,21.3,153,20160529_0709,2826,6.34,0.92
20160529_0730,30,253,249,0,21.4,170,20160529_0739,2655,6.53,0.88
20160529_0800,30,213,209,0,21.5,141,20160529_0809,2224,6.45,0.81
20160529_0830,30,199,195,0,21.6,130,20160529_0839,1882,6.46,0.74
20160529_0900,30,185,181,0,21.6,120,20160529_0909,1523,6.12,0.69
20160529_0930,30,171,168,0,21.5,113,20160529_0939,2094,6.4,0.79
20160529_1000,30,151,148,0,21.4,100,20160529_1009,2243,6.36,0.82
20160529_1030,30,114,111,0,21.3,75,20160529_1039,2221,6.51,0.81
20160529_1100,30,132,128,0,21.2,89,20160529_1109,2139,6.56,0.79
20160529_1130,30,126,122,0,21.1,88,20160529_1139,1884,6.27,0.76
20160529_1200,30,112,109,0,21.1,78,20160529_1209,1891,6.25,0.76
20160529_1230,30,96,93,0,21.2,66,20160529_1239,1645,6.34,0.7
20160529_1300,30,88,86,0,21.3,59,20160529_1309,1812,6.44,0.73
20160529_1330,30,91,88,0,21.4,61,20160529_1339,1575,6.42,0.68
20160529_1400,30,67,65,0,21.5,45,20160529_1409,1838,6.7,0.72
20160529_1430,30,65,63,0,21.6,43,20160529_1439,1587,6.79,0.66
20160529_1500,30,82,80,0,21.6,54,20160529_1509,1544,6.75,0.66
20160529_1530,30,120,117,0,21.5,80,20160529_1539,1559,6.9,0.65
20160529_1600,30,128,126,0,21.4,85,20160529_1609,1550,6.72,0.66
20160529_1630,30,115,113,0,21.3,76,20160529_1639,1826,6.97,0.7
20160529_1700,30,110,107,0,21.2,75,20160529_1709,1744,6.87,0.69
20160529_1730,30,110,106,0,21.1,77,20160529_1739,1870,6.98,0.71
20160529_1800,30,132,128,0,21.1,93,20160529_1809,1560,6.7,0.66
20160529_1830,30,128,124,0,21.2,87,20160529_1839,1813,6.83,0.71
20160529_1900,30,131,127,0,21.3,87,20160529_1909,1947,6.77,0.74
20160529_1930,30,121,117,0,21.4,80,20160529_1939,2024,6.97,0.74
20160529_2000,30,102,98,0,21.5,68,20160529_2009,2073,6.86,0.76
20160529_2030,30,83,80,0,21.6,55,20160529_2039,2044,6.92,0.75
20160529_2100,30,107,103,0,21.6,70,20160529_2109,2012,7.04,0.73
20160529_2130,30,132,127,0,21.5,87,20160529_2139,2107,6.94,0.76
20160529_2200,30,119,115,0,21.4,79,20160529_2209,2429,7.14,0.8
20160529_2230,30,106,102,0,21.3,70,20160529_2239,1982,7.09,0.72
20160529_2300,30,103,99,0,21.2,70,20160529_2309,2022,7.09,0.73
20160529_2330,30,95,90,0,21.1,66,20160529_2339,1907,7.08,0.71
20160530_0000,30,86,82,0,21.1,60,20160530_0009,1572,7.09,0.64
20160530_0030,30,76,72,0,21.2,52,20160530_0039,1840,7.28,0.69
20160530_0100,30,71,67,0,21.3,48,20160530_0109,1417,7.43,0.6
20160530_0130,28,44,40,0,21.4,42,20160530_0139,1619,7.32,0.64
20160530_0200,30,44,41,0,21.5,30,20160530_0209,1700,7.43,0.65
20160530_0230,30,61,57,0,21.6,41,20160530_0239,1643,7.36,0.65
20160530_0300,30,56,52,0,21.6,38,20160530_0309,1490,7.42,0.61
20160530_0330,30,61,58,0,21.5,42,20160530_0339,1263,7.35,0.57
20160530_0400,30,72,68,0,21.4,49,20160530_0409,1265,7.54,0.56
20160530_0430,30,71,68,0,21.3,49,20160530_0439,1502,7.73,0.6
20160530_0500,30,76,73,0,21.2,53,20160530_0509,1258,7.59,0.56
20160530_0530,30,79,75,0,21.1,56,20160530_0539,1596,7.59,0.62
20160530_0600,30,70,67,0,21.1,51,20160530_0609,1814,7.59,0.66
20160530_0630,30,65,61,0,21.2,46,20160530_0639,1793,7.45,0.67
20160530_0700,30,76,73,0,21.3,52,20160530_0709,1481,7.83,0.59
20160530_0730,30,74,71,0,21.4,51,20160530_0739,2292,7.71,0.74
20160530_0800,30,77,74,0,21.5,53,20160530_0809,1705,7.68,0.64
20160530_0830,30,60,58,0,21.6,42,20160530_0839,1897,7.82,0.67
20160530_0900,30,68,65,0,21.6,46,20160530_0909,1812,7.49,0.67
20160530_0930,30,89,86,0,21.5,60,20160530_0939,1829,7.57,0.67
20160530_1000,30,93,90,0,21.4,63,20160530_1009,2075,7.63,0.71
20160530_1030,30,114,111,0,21.3,77,20160530_1039,2149,7.75,0.72
20160530_1100,30,104,101,0,21.2,72,20160530_1109,2064,7.77,0.7
20160530_1130,30,81,78,0,21.1,58,20160530_1139,2530,7.79,0.77
20160530_1200,30,90,86,0,21.1,64,20160530_1209,1929,7.76,0.68
20160530_1230,30,78,75,0,21.2,54,20160530_1239,2177,8.08,0.7
20160530_1300,30,77,75,0,21.3,52,20160530_1309,2092,8.04,0.69
20160530_1330,30,60,58,0,21.4,41,20160530_1339,2178,8.15,0.7
20160530_1400,30,43,41,0,21.5,30,20160530_1409,2294,8.79,0.69
20160530_1430,30,37,35,0,21.6,26,20160530_1439,2242,8.5,0.69
20160530_1500,30,37,35,0,21.6,26,20160530_1509,2236,8.69,0.68
20160530_1530,30,45,43,0,21.5,31,20160530_1539,2665,8.73,0.74
20160530_1600,30,50,48,0,21.4,35,20160530_1609,2218,8.46,0.69
20160530_1630,30,58,55,0,21.3,39,20160530_1639,2145,8.46,0.68
20160530_1700,30,60,57,0,21.2,42,20160530_1709,1684,7.76,0.63
20160530_1730,30,78,75,0,21.1,55,20160530_1739,1800,7.92,0.65
20160530_1800,30,66,63,0,21.1,47,20160530_1809,1992,7.66,0.69
20160530_1830,30,85,82,0,21.2,59,20160530_1839,2173,7.62,0.73
20160530_1900,30,103,99,0,21.3,68,20160530_1909,1969,7.3,0.71
20160530_1930,30,99,96,0,21.4,66,20160530_1939,1812,7.54,0.67
20160530_2000,30,87,84,0,21.5,58,20160530_2009,2289,7.61,0.75
20160530_2030,30,80,77,0,21.6,53,20160530_2039,2067,7.73,0.7
20160530_2100,30,77,74,0,21.6,52,20160530_2109,2181,7.59,0.73
20160530_2130,30,103,100,0,21.5,68,20160530_2139,1927,7.07,0.71
20160530_2200,30,138,135,0,21.4,91,20160530_2209,2060,6.76,0.76
20160530_2230,30,143,140,0,21.3,94,20160530_2239,2324,6.93,0.79
20160530_2300,30,150,146,0,21.2,101,20160530_2309,2284,6.07,0.84
20160530_2330,30,192,188,0,21.1,134,20160530_2339,2746,6.38,0.9
20160531_0000,30,193,189,0,21.1,135,20160531_0009,2682,5.86,0.93
20160531_0030,30,278,273,0,21.2,182,20160531_0039,2923,5.83,0.98
20160531_0100,30,285,280,0,21.3,187,20160531_0109,3145,5.7,1.02
20160531_0130,30,335,331,0,21.4,225,20160531_0139,2856,5.68,0.98
20160531_0200,30,403,400,0,21.5,275,20160531_0209,3320,5.61,1.06
20160531_0230,30,441,438,0,21.6,299,20160531_0239,3233,5.76,1.03
20160531_0300,30,470,467,0,21.6,320,20160531_0309,3402,5.5,1.09
20160531_0330,30,479,476,0,21.5,331,20160531_0339,3623,5.93,1.08
20160531_0400,30,535,531,0,21.4,371,20160531_0409,3976,5.55,1.16
20160531_0430,30,567,562,0,21.3,386,20160531_0439,4145,5.41,1.22
20160531_0500,30,526,520,0,21.2,348,20160531_0509,4047,5.37,1.22
20160531_0530,30,632,627,0,21.1,428,20160531_0539,4872,5.49,1.32
20160531_0600,30,594,588,0,21.1,398,20160531_0609,4470,5.44,1.27
20160531_0630,30,803,798,0,21.2,557,20160531_0639,5238,5.5,1.37
20160531_0700,30,762,757,0,21.3,530,20160531_0709,5410,5.48,1.4
20160531_0730,30,745,741,0,21.4,527,20160531_0739,5452,5.56,1.39
20160531_0800,30,802,799,0,21.5,573,20160531_0809,6190,5.73,1.46
20160531_0830,30,725,722,0,21.6,508,20160531_0839,6190,5.81,1.44
20160531_0900,30,738,735,0,21.6,519,20160531_0909,6453,5.95,1.46
20160531_0930,30,770,767,0,21.5,550,20160531_0939,8006,6.14,1.59
20160531_1000,30,904,901,0,21.4,649,20160531_1009,7709,6.04,1.58
20160531_1030,30,892,888,0,21.3,629,20160531_1039,7507,6.02,1.56
20160531_1100,30,947,944,0,21.2,669,20160531_1109,8104,6.01,1.62
20160531_1130,30,886,882,0,21.1,619,20160531_1139,9830,6.07,1.78
20160531_1200,30,992,989,0,21.1,702,20160531_1209,8704,5.98,1.69
20160531_1230,30,968,964,0,21.2,683,20160531_1239,8074,5.89,1.64
20160531_1300,30,1000,996,0,21.3,710,20160531_1309,7437,5.74,1.59
20160531_1330,30,838,835,0,21.4,598,20160531_1339,7690,6.04,1.57
20160531_1400,30,794,791,0,21.5,568,20160531_1409,6889,5.99,1.49
20160531_1430,30,804,802,0,21.6,568,20160531_1439,7410,5.97,1.55
20160531_1500,30,703,701,0,21.6,491,20160531_1509,6324,5.96,1.43
20160531_1530,30,752,750,0,21.5,536,20160531_1539,6818,6.08,1.47
20160531_1600,30,764,761,0,21.4,541,20160531_1609,7559,6.05,1.56
20160531_1630,30,776,771,0,21.3,539,20160531_1639,6930,6.19,1.47
20160531_1700,30,784,779,0,21.2,541,20160531_1709,7540,6.12,1.54
20160531_1730,30,792,787,0,21.1,547,20160531_1739,7526,5.79,1.59
20160531_1800,30,828,823,0,21.1,574,20160531_1809,8764,6.12,1.67
20160531_1830,30,860,855,0,21.2,597,20160531_1839,8755,6.14,1.66
20160531_1900,30,920,916,0,21.3,649,20160531_1909,9349,6.01,1.74
20160531_1930,30,872,868,0,21.4,622,20160531_1939,9973,6.07,1.79
20160531_2000,30,904,902,0,21.5,650,20160531_2009,8779,5.88,1.71
20160531_2030,30,842,839,0,21.6,594,20160531_2039,8435,5.81,1.69
20160531_2100,30,764,761,0,21.6,539,20160531_2109,7818,5.8,1.63
20160531_2130,30,823,821,0,21.5,589,20160531_2139,7849,5.89,1.62
20160531_2200,30,924,921,0,21.4,661,20160531_2209,8153,5.96,1.64
20160531_2230,30,1026,1022,0,21.3,731,20160531_2239,9862,5.89,1.81
20160531_2300,30,1012,1007,0,21.2,715,20160531_2309,9379,5.98,1.75
20160531_2330,30,927,922,0,21.1,650,20160531_2339,8402,5.73,1.7
